Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact
CUST_00207,43,Female,Unemployed,<$50K,2,Married,Bachelors,West,308.8235912366606,19523.28794804106,49.35119518737005,39.73303896132931,21,Yes,Prepaid,4,2,Voice-Data Plan,Afternoon,358,9,Credit Card,On Time,334.8576179444519,741,6,High,9,High
CUST_00208,23,Male,Professional,$50K–$100K,3,Divorced,High School,East,684.3509080419126,10167.978222521437,107.53329183228274,27.54376437980833,39,No,Prepaid,1,9,Voice-Data Plan,Evening,319,8,Debit Card,Late by >5 Days,441.34660077336616,150,4,Low,8,Low
CUST_00209,22,Male,Student,>$100K,3,Married,Bachelors,East,545.402128961703,18386.304219587902,89.9358769713507,42.823479937819684,31,Yes,Prepaid,3,10,Voice Plan,Morning,241,0,Credit Card,Late by <5 Days,354.81207964204265,649,7,Low,7,Medium
CUST_00210,38,Male,Professional,$50K–$100K,5,Married,Masters,South,370.16295762835,18395.000556066752,118.3293745635557,39.8817381691137,12,No,Postpaid,3,8,Voice-Data Plan,Morning,229,6,UPI,Late by >5 Days,453.8176824534949,501,3,Low,9,Low
CUST_00211,19,Male,Professional,<$50K,1,Married,PhD,East,845.5050695314338,10932.307560435513,137.7058139463648,43.681589933701865,12,Yes,Prepaid,4,8,Data-Only Plan,Night,131,5,Debit Card,On Time,158.37761393249772,448,1,Low,9,Medium
CUST_00212,42,Female,Unemployed,<$50K,3,Divorced,PhD,East,483.3777236580301,7582.36283500508,68.25478270782082,52.16186127317005,25,Yes,Corporate Plan,3,10,Voice-Data Plan,Morning,292,2,UPI,On Time,370.0013540292336,148,5,High,4,High
CUST_00213,56,Male,Retired,<$50K,5,Married,PhD,West,966.0578848158649,5583.053629287927,132.702856928725,9.73207245488803,4,No,Postpaid,1,1,Voice-Data Plan,Night,32,5,Credit Card,Late by <5 Days,251.34186981606965,850,2,Moderate,2,High
CUST_00214,35,Male,Student,<$50K,1,Divorced,High School,North,561.198981656476,14685.773074594012,119.75584631496518,2.644575872240315,44,No,Corporate Plan,4,2,Voice Plan,Night,113,0,Debit Card,Late by >5 Days,426.25764576960233,313,4,High,1,Low
CUST_00215,44,Male,Student,<$50K,4,Divorced,High School,South,741.3679973393502,8984.980050713388,58.38729110590934,59.85613002231311,44,No,Corporate Plan,4,3,Data-Only Plan,Afternoon,207,3,Credit Card,Late by >5 Days,113.4451352864801,22,3,High,1,Medium
CUST_00216,38,Female,Unemployed,<$50K,3,Married,Masters,West,795.9865311759866,13080.46317416828,139.78488526101162,36.73064417194802,17,No,Prepaid,0,2,Voice Plan,Night,45,9,UPI,Late by >5 Days,279.83158248356295,263,9,Moderate,6,Low
CUST_00217,19,Female,Professional,<$50K,3,Single,Bachelors,West,253.88666539564585,18572.51523758759,116.4142213595551,35.39557997875005,11,No,Postpaid,4,3,Voice-Data Plan,Evening,311,7,UPI,Late by <5 Days,459.21540979073905,943,7,Low,1,Medium
CUST_00218,22,Male,Unemployed,<$50K,3,Married,Bachelors,South,344.5758758306609,4070.5131853921735,141.68472660086783,34.41066407214749,36,No,Postpaid,0,9,Voice Plan,Morning,245,9,UPI,On Time,443.59103190802114,21,6,High,3,Medium
CUST_00219,26,Male,Retired,>$100K,4,Divorced,High School,South,167.93502945200865,18702.593408782734,148.4459906504003,14.588209134809091,20,No,Family Plan,2,9,Voice-Data Plan,Afternoon,258,1,Net Banking,Late by <5 Days,262.467222454382,833,8,High,2,Medium
CUST_00220,53,Male,Unemployed,<$50K,4,Single,Bachelors,South,509.5582545880397,13337.206656197808,94.40472271183832,47.150125249453616,27,No,Postpaid,4,9,Voice-Data Plan,Morning,195,3,Debit Card,Late by <5 Days,58.71369721363462,907,2,Moderate,0,Medium
CUST_00221,38,Male,Student,<$50K,1,Married,High School,South,858.5342676009008,16244.539361742647,135.11518349598728,17.89725258783595,13,No,Corporate Plan,4,1,Data-Only Plan,Afternoon,313,0,UPI,Late by >5 Days,350.3652264557093,727,1,High,6,High
CUST_00222,29,Male,Retired,$50K–$100K,2,Single,Masters,North,960.2825192396436,10911.709161311132,8.16480571227645,55.83323423221577,30,Yes,Family Plan,2,8,Data-Only Plan,Night,82,0,Net Banking,On Time,2.11798193533258,454,8,High,9,Low
CUST_00223,33,Female,Professional,<$50K,5,Married,High School,South,316.85293490425425,9512.685630901402,43.52490588236855,14.388614992003534,12,Yes,Family Plan,3,7,Data-Only Plan,Afternoon,23,9,UPI,On Time,461.0263528413484,68,3,High,0,Medium
CUST_00224,58,Female,Professional,<$50K,4,Single,Masters,South,635.6976371141627,9934.94818232476,136.42184482626402,12.338588013775542,31,No,Corporate Plan,0,3,Voice Plan,Night,89,1,Credit Card,On Time,316.4328341622977,936,1,Moderate,8,Medium
CUST_00225,48,Male,Student,<$50K,3,Divorced,Bachelors,South,489.1110523656097,2269.57410817418,113.97718965081603,17.83679434648934,22,Yes,Prepaid,4,5,Voice Plan,Morning,73,7,Credit Card,Late by <5 Days,385.4606681338918,655,6,High,8,Medium
CUST_00226,23,Female,Unemployed,<$50K,3,Married,Bachelors,West,899.9289183487682,16101.117303816874,39.05665904540411,31.11291207354887,23,No,Prepaid,1,4,Voice-Data Plan,Night,161,8,Credit Card,Late by <5 Days,341.5202343118321,150,5,Low,3,Medium
CUST_00227,61,Male,Retired,$50K–$100K,4,Single,Bachelors,West,656.3499294034882,11539.366536513824,88.00169752333656,23.727559351025775,39,No,Corporate Plan,1,5,Data-Only Plan,Morning,161,5,Net Banking,On Time,217.86659811970904,941,5,High,9,High
CUST_00228,20,Female,Professional,<$50K,3,Single,PhD,West,984.5746850756979,2988.003176470437,138.5329611110847,14.381338473550679,19,No,Corporate Plan,0,10,Data-Only Plan,Afternoon,236,4,Credit Card,Late by <5 Days,414.10185480352794,10,0,High,9,Medium
CUST_00229,38,Female,Retired,<$50K,2,Divorced,High School,North,897.0624379090871,18562.928547582786,53.62991349461536,22.94609835040057,24,No,Family Plan,3,6,Voice Plan,Morning,251,2,UPI,On Time,414.94733914423506,632,6,High,1,High
CUST_00230,63,Female,Unemployed,$50K–$100K,5,Divorced,Bachelors,South,714.3460218759279,14109.412908418686,71.40407494819512,28.23916275907009,39,No,Corporate Plan,4,10,Voice-Data Plan,Evening,272,8,Debit Card,On Time,330.5583792669664,796,5,High,5,High
CUST_00231,33,Female,Professional,$50K–$100K,5,Divorced,Masters,North,782.6267264295403,15235.423181178467,76.64480459559108,35.42607678262126,42,Yes,Postpaid,1,2,Data-Only Plan,Night,259,4,UPI,Late by <5 Days,272.94462538112367,820,0,Moderate,6,High
CUST_00232,30,Female,Professional,<$50K,4,Married,Bachelors,South,631.4724817635952,14766.818702943354,58.6588331422,50.92253706511907,13,No,Family Plan,2,7,Data-Only Plan,Morning,262,3,Debit Card,Late by <5 Days,187.63594696081194,258,5,Moderate,5,Low
CUST_00233,40,Male,Professional,$50K–$100K,5,Married,Masters,West,260.2024285863623,19422.417715374082,5.670675155370714,19.51194440384412,15,No,Family Plan,4,3,Voice-Data Plan,Afternoon,50,0,Net Banking,Late by >5 Days,36.84597784529225,363,3,Low,2,High
CUST_00234,52,Female,Retired,<$50K,2,Single,Masters,North,71.1545648008229,19481.507395586228,96.58884151166785,15.1812947628234,27,Yes,Prepaid,2,8,Voice-Data Plan,Night,257,7,UPI,Late by <5 Days,211.82329950714424,778,1,High,0,Medium
CUST_00235,62,Female,Professional,<$50K,3,Married,Bachelors,South,711.8929237742681,18887.567144363515,53.68865692808894,44.559184734757395,14,No,Family Plan,3,8,Voice-Data Plan,Morning,24,7,UPI,On Time,148.8580345297447,835,5,Low,8,Low
CUST_00236,31,Male,Unemployed,<$50K,1,Single,PhD,West,707.0437907985471,1033.9215878156629,136.11963926263522,59.827384257999086,35,No,Postpaid,4,8,Data-Only Plan,Morning,79,1,UPI,Late by <5 Days,350.3167122289183,775,4,Low,5,Low
CUST_00237,23,Male,Unemployed,<$50K,2,Divorced,Bachelors,South,410.35302732147284,8172.007926714996,117.9457954060249,25.87319878781689,25,Yes,Corporate Plan,3,6,Voice-Data Plan,Morning,45,3,Debit Card,Late by >5 Days,298.65105515678437,947,4,Moderate,6,Medium
CUST_00238,23,Female,Unemployed,$50K–$100K,4,Single,Bachelors,East,869.5567322649702,8165.907394793139,57.46318310318094,11.443662976572993,2,No,Corporate Plan,3,2,Voice-Data Plan,Morning,119,2,Credit Card,Late by >5 Days,145.92820186316297,260,5,Low,7,Low
CUST_00239,53,Male,Student,<$50K,1,Divorced,PhD,South,404.0153726176282,1486.309279825811,36.553871967851926,46.98599161768249,48,No,Family Plan,0,4,Data-Only Plan,Evening,109,0,Debit Card,Late by <5 Days,148.6703658081609,895,1,Moderate,5,Medium
CUST_00240,34,Female,Professional,$50K–$100K,4,Married,Bachelors,East,944.5207376068123,7930.612515868514,85.09551851227906,50.70477685557794,48,Yes,Corporate Plan,1,9,Voice-Data Plan,Morning,77,7,Debit Card,Late by >5 Days,204.5545788347279,912,6,Low,5,Low
CUST_00241,50,Male,Student,>$100K,3,Divorced,Bachelors,West,318.2705498520512,10766.684899805743,2.9219730207777808,55.06418675726382,38,No,Corporate Plan,1,1,Voice Plan,Evening,71,3,Net Banking,Late by >5 Days,337.6998401887408,976,2,Moderate,8,High
CUST_00242,37,Male,Student,<$50K,5,Divorced,Masters,West,503.18758485741427,1806.3114009672818,6.056839221591684,11.731844027623282,19,No,Corporate Plan,4,6,Voice Plan,Evening,352,3,Debit Card,Late by <5 Days,177.96240231387432,394,5,Moderate,3,Medium
CUST_00243,42,Male,Professional,<$50K,2,Married,Masters,North,997.2721138843566,8589.688093455952,21.904656771062534,22.846133052342932,36,Yes,Prepaid,4,5,Data-Only Plan,Afternoon,51,1,Debit Card,On Time,493.7896642324867,581,8,Moderate,2,Low
CUST_00244,26,Female,Retired,$50K–$100K,1,Married,PhD,North,338.9445997571434,19129.914577596697,7.818261013698267,55.4318219261026,16,No,Corporate Plan,4,1,Voice-Data Plan,Night,243,1,UPI,On Time,426.40484033178694,963,0,High,1,High
CUST_00245,25,Female,Unemployed,<$50K,3,Single,Bachelors,South,137.53375803020663,3085.9179452833373,6.976906844026456,57.2043864250992,28,No,Postpaid,0,5,Data-Only Plan,Night,322,6,Debit Card,Late by <5 Days,317.49208660510556,681,7,Moderate,9,Medium
CUST_00246,28,Male,Retired,>$100K,4,Married,PhD,South,135.59037965132373,11834.615463573387,89.66713981433521,51.67505702885738,21,No,Corporate Plan,3,2,Voice Plan,Night,24,6,Credit Card,On Time,320.9036433793605,787,7,High,2,High
CUST_00247,38,Male,Retired,$50K–$100K,3,Divorced,Bachelors,North,311.5297196908236,5832.48108256069,145.12490094234406,2.357963648698749,17,Yes,Corporate Plan,4,8,Voice-Data Plan,Night,317,8,UPI,Late by >5 Days,290.21041269714374,573,4,Moderate,1,Medium
CUST_00248,43,Male,Unemployed,<$50K,5,Single,PhD,West,188.37608508988126,19574.874627273184,65.54707060487287,5.557915264345083,3,Yes,Family Plan,4,1,Data-Only Plan,Evening,255,9,Credit Card,On Time,276.38736812786703,142,5,Moderate,0,Low
CUST_00249,36,Male,Retired,<$50K,5,Single,Masters,South,681.0042464311049,15878.998200930477,40.9882305829437,13.92372693423374,8,No,Corporate Plan,4,5,Voice-Data Plan,Evening,171,1,UPI,Late by <5 Days,12.094787079188762,90,8,Low,7,Low
CUST_00250,45,Male,Professional,<$50K,5,Married,Masters,East,251.2540669118998,2609.576936220873,11.133792651128132,7.779802054957183,38,No,Corporate Plan,0,1,Data-Only Plan,Evening,99,6,Credit Card,Late by <5 Days,34.26540378876069,497,0,Moderate,6,High
CUST_00251,34,Female,Unemployed,$50K–$100K,4,Divorced,Bachelors,West,435.9248175780305,15354.011086571434,117.13272292839949,12.981534191996916,42,No,Corporate Plan,0,10,Voice-Data Plan,Night,228,7,Credit Card,Late by >5 Days,259.379421775186,624,1,Moderate,3,Low
CUST_00252,47,Female,Retired,<$50K,1,Married,High School,East,810.2026550693867,17649.22815550669,9.82171420865697,38.973668274368904,49,No,Prepaid,1,2,Data-Only Plan,Afternoon,286,7,Debit Card,Late by <5 Days,176.12591961277863,174,9,Moderate,7,High
CUST_00253,46,Female,Professional,$50K–$100K,3,Married,PhD,West,455.09254865133863,15112.004470233998,99.49693255502821,55.30099106175762,41,No,Postpaid,3,4,Data-Only Plan,Afternoon,66,2,UPI,Late by <5 Days,484.7798931272323,377,6,Moderate,2,Medium
CUST_00254,30,Male,Professional,$50K–$100K,5,Single,Bachelors,South,505.39758706438107,6211.565767307817,153.63757507133647,31.369570903337813,2,No,Prepaid,4,10,Voice-Data Plan,Night,150,7,Credit Card,Late by >5 Days,101.13360026257939,551,8,Low,4,Medium
CUST_00255,51,Male,Retired,<$50K,5,Divorced,High School,East,313.34368589574456,2662.5591294852147,49.230568489179404,16.285304530833105,8,No,Corporate Plan,0,7,Voice-Data Plan,Evening,307,1,Credit Card,Late by <5 Days,389.1142587931912,833,4,High,9,Medium
CUST_00256,35,Male,Student,<$50K,5,Married,High School,East,491.84782937476996,16979.378896778886,185.53359035489262,19.88958835351707,26,No,Corporate Plan,0,4,Voice Plan,Afternoon,96,1,Credit Card,Late by >5 Days,394.8083491911399,800,1,Moderate,5,Medium
CUST_00257,20,Male,Unemployed,>$100K,4,Single,High School,East,682.3059962711017,7782.487663314041,79.8674587667881,13.480692693808901,25,No,Family Plan,3,3,Voice Plan,Evening,58,3,Net Banking,Late by >5 Days,451.1934518019854,581,9,Moderate,9,High
CUST_00258,19,Male,Professional,<$50K,1,Single,Bachelors,West,304.73642822506037,1479.2250816148662,75.64515466821642,1.1215088404843319,42,No,Family Plan,2,5,Voice-Data Plan,Morning,168,7,Net Banking,Late by >5 Days,291.5192480474755,424,0,Moderate,8,Low
CUST_00259,56,Male,Unemployed,<$50K,2,Married,PhD,South,159.66426243397035,7167.133169678346,121.05279867911163,23.443838379141134,40,No,Corporate Plan,4,8,Voice-Data Plan,Morning,218,2,UPI,Late by >5 Days,31.485302565816554,939,0,Moderate,5,Medium
CUST_00260,40,Male,Student,$50K–$100K,1,Divorced,Masters,North,767.9172537565306,10871.000732315937,62.73578601483314,58.01326387584384,22,No,Family Plan,2,5,Voice-Data Plan,Night,251,4,Credit Card,On Time,34.63367429924147,576,0,Low,2,High
CUST_00261,59,Male,Student,$50K–$100K,1,Divorced,Masters,South,465.02821322198974,5970.895050854255,157.02890030214525,39.49169012166065,24,No,Family Plan,0,7,Data-Only Plan,Night,32,8,Credit Card,Late by >5 Days,172.20000292941012,69,0,Low,8,Low
CUST_00262,25,Female,Unemployed,<$50K,3,Single,High School,West,867.5946808641381,4708.803154639127,141.77674432592315,5.7126369075864245,42,No,Prepaid,1,5,Voice-Data Plan,Morning,101,2,Net Banking,Late by >5 Days,338.95594165652165,379,3,High,7,Medium
CUST_00263,36,Male,Professional,<$50K,4,Single,Bachelors,South,129.87296903233715,19670.269014801946,39.72919079851257,12.63432939346489,45,No,Corporate Plan,0,5,Voice Plan,Morning,266,2,Net Banking,Late by <5 Days,177.4883900198573,507,8,High,5,High
CUST_00264,57,Female,Professional,$50K–$100K,3,Single,High School,East,354.8743215728273,18166.931524256157,16.21970262447116,6.324756161050753,2,No,Family Plan,2,5,Voice Plan,Morning,180,9,Credit Card,Late by >5 Days,62.08103246178243,354,8,Moderate,5,Low
CUST_00265,29,Male,Retired,<$50K,2,Married,High School,North,785.6528346903714,11507.710875298379,29.41768537247065,21.815321134778834,21,Yes,Postpaid,0,9,Voice-Data Plan,Night,186,9,Credit Card,On Time,280.7528838173636,737,7,Low,2,High
CUST_00266,20,Male,Student,>$100K,4,Divorced,Bachelors,North,335.76604495503165,3591.090687621169,71.51065325758971,3.317316341214868,36,No,Postpaid,1,8,Data-Only Plan,Morning,275,0,UPI,Late by <5 Days,36.74983734720788,306,4,Moderate,4,Medium
CUST_00267,44,Male,Professional,$50K–$100K,5,Married,Masters,South,539.610291833168,1304.673876811434,192.86267786736266,12.296029549717042,29,No,Family Plan,2,4,Data-Only Plan,Morning,224,9,Debit Card,Late by >5 Days,442.0510686617676,893,4,High,7,Medium
CUST_00268,34,Female,Professional,<$50K,3,Single,PhD,South,479.6469096985769,2655.281150019112,38.099877137032394,56.27971011227168,36,No,Prepaid,3,10,Voice Plan,Night,31,2,Credit Card,Late by <5 Days,62.49420830978575,792,2,Moderate,9,Medium
CUST_00269,29,Male,Retired,<$50K,5,Married,Bachelors,South,243.73969112104598,1294.3869698147462,13.006437423806926,26.392935697042827,40,Yes,Family Plan,2,10,Voice-Data Plan,Night,217,7,Net Banking,Late by <5 Days,19.852905636237704,185,4,High,8,Low
CUST_00270,26,Male,Student,$50K–$100K,1,Single,High School,West,852.8751655322147,19065.623558517593,133.57695804339866,46.39108879870281,16,No,Prepaid,1,8,Data-Only Plan,Night,358,0,Credit Card,Late by >5 Days,332.43485943725494,749,8,Moderate,8,Low
CUST_00271,28,Male,Retired,>$100K,5,Single,PhD,East,448.16593273274736,14121.315034611212,196.65181408113776,9.374666923371445,46,No,Prepaid,0,6,Voice-Data Plan,Afternoon,46,7,Credit Card,Late by >5 Days,86.7608829348338,658,3,Moderate,7,Low
CUST_00272,24,Female,Student,<$50K,3,Married,PhD,West,886.9541378841424,9039.98535222875,176.2721274700205,53.928032644562215,22,No,Prepaid,3,10,Data-Only Plan,Night,157,9,Debit Card,On Time,109.91364182215513,671,1,High,6,Medium
CUST_00273,44,Female,Unemployed,<$50K,3,Divorced,Masters,North,506.4050629477416,5134.387996812368,84.67468096827479,28.796628935626323,18,No,Prepaid,1,4,Voice Plan,Morning,241,2,Credit Card,Late by >5 Days,400.5754422077789,83,8,High,4,High
CUST_00274,62,Male,Professional,<$50K,3,Single,Masters,North,257.1851329037122,9761.538652780753,176.62771218981084,38.975485507099485,2,No,Corporate Plan,2,5,Voice-Data Plan,Evening,190,2,Net Banking,On Time,392.40077439722734,180,3,Low,8,Medium
CUST_00275,19,Male,Professional,$50K–$100K,5,Divorced,Masters,East,542.648220080055,6458.796424132941,73.5409299450053,30.876643638095935,46,No,Postpaid,1,4,Voice Plan,Morning,243,3,UPI,Late by <5 Days,170.5758688980686,50,3,High,5,High
CUST_00276,30,Female,Professional,$50K–$100K,1,Married,Masters,South,865.0359940203274,13181.04216563503,82.23540074217975,51.18981117912314,41,No,Family Plan,4,1,Data-Only Plan,Evening,300,3,Credit Card,Late by >5 Days,64.68753096945579,303,6,Moderate,0,Medium
CUST_00277,51,Male,Student,<$50K,5,Divorced,PhD,South,293.66063860904586,3971.5534072864093,173.68336315004169,50.25566078258984,3,No,Postpaid,2,4,Voice Plan,Night,259,7,Net Banking,Late by >5 Days,451.66655186008217,854,6,High,6,High
CUST_00278,56,Male,Professional,$50K–$100K,5,Single,High School,West,378.1519903191791,2125.3690282281877,165.16623232189195,1.9886371850571263,3,Yes,Corporate Plan,4,6,Data-Only Plan,Night,279,2,UPI,Late by >5 Days,148.12213849149813,553,3,Moderate,3,Low
CUST_00279,23,Female,Retired,<$50K,2,Single,Masters,South,509.5988857678878,5578.886454216314,58.95616371715993,50.66662577959299,23,No,Prepaid,3,2,Voice Plan,Night,316,5,Credit Card,Late by <5 Days,479.39839753559266,981,9,High,4,High
CUST_00280,19,Female,Student,$50K–$100K,4,Married,Bachelors,North,194.2337073058076,15760.695090002815,149.9309807844201,16.66145775997299,13,No,Prepaid,1,10,Voice-Data Plan,Afternoon,154,1,Net Banking,Late by <5 Days,123.57887418551783,770,3,Low,3,High
CUST_00281,29,Male,Retired,$50K–$100K,1,Married,Bachelors,South,780.1127629469485,13554.658734995748,87.31039342464601,5.484654392478234,2,No,Family Plan,4,6,Voice-Data Plan,Afternoon,40,6,Net Banking,On Time,149.58427272119167,895,0,Moderate,9,High
CUST_00282,40,Male,Professional,<$50K,5,Single,High School,South,606.0002769830572,3007.414980339383,65.08083984702385,14.284293274080609,10,Yes,Family Plan,3,5,Data-Only Plan,Evening,268,6,Net Banking,Late by >5 Days,178.36074130634404,26,8,Low,5,Low
CUST_00283,39,Male,Unemployed,<$50K,4,Divorced,High School,East,992.875802977527,7050.160603486665,56.37684353023276,36.13037376152236,39,No,Postpaid,3,3,Voice Plan,Night,91,0,UPI,Late by <5 Days,399.8132969385947,963,1,High,0,High
CUST_00284,24,Female,Professional,$50K–$100K,2,Married,Masters,South,530.6826254414997,6397.6076868702985,14.518700573639295,1.7003241763172838,25,No,Corporate Plan,2,4,Voice-Data Plan,Evening,6,1,UPI,Late by >5 Days,54.39915614758289,846,7,High,5,High
CUST_00285,59,Female,Retired,>$100K,2,Single,PhD,North,956.1112677969369,18614.120626540873,7.143904481915164,7.476100230833119,13,No,Prepaid,3,2,Voice Plan,Morning,111,3,Credit Card,Late by >5 Days,177.26119720425598,327,0,High,5,High
CUST_00286,29,Female,Professional,$50K–$100K,5,Married,PhD,North,591.1221328259493,6664.313281200047,52.79420370991474,25.267164724605465,17,Yes,Family Plan,2,10,Voice Plan,Afternoon,79,1,UPI,On Time,324.496471798785,464,4,Low,6,Medium
CUST_00287,55,Female,Unemployed,<$50K,4,Married,Masters,North,396.5370826806969,11236.101372220848,188.84991257133055,40.12795539992668,37,Yes,Prepaid,0,1,Voice-Data Plan,Morning,168,7,Debit Card,Late by <5 Days,270.1458870600957,795,0,High,3,High
CUST_00288,34,Male,Unemployed,<$50K,1,Single,PhD,West,995.2939259284616,5372.577250294744,68.40085536350364,43.161951877398536,30,No,Prepaid,0,2,Data-Only Plan,Evening,184,8,Credit Card,On Time,81.57292856417925,323,6,Moderate,2,Medium
CUST_00289,54,Female,Professional,<$50K,1,Single,PhD,West,495.25911747407565,13459.267534696179,176.65465447113732,34.88764190182916,14,No,Prepaid,4,4,Voice-Data Plan,Night,267,6,Credit Card,On Time,474.7423057082019,478,5,Low,1,Medium
CUST_00290,34,Female,Professional,$50K–$100K,2,Divorced,Bachelors,East,146.80595972084006,12341.625683905084,56.954205839252936,1.5159067666170816,21,No,Postpaid,1,1,Voice-Data Plan,Evening,248,1,UPI,Late by <5 Days,283.564613204189,731,9,Low,0,Medium
CUST_00291,22,Male,Unemployed,$50K–$100K,3,Married,Masters,East,871.6217653598176,3219.9181729131255,127.10613002938652,4.865767669086075,30,No,Postpaid,3,2,Voice-Data Plan,Evening,65,0,Debit Card,Late by <5 Days,122.18020805275582,943,5,High,7,Low
CUST_00292,48,Male,Retired,<$50K,1,Single,Masters,North,256.2392475948347,17421.51486548323,82.32189582531363,10.585523035375633,17,No,Corporate Plan,3,1,Data-Only Plan,Afternoon,221,1,UPI,On Time,160.78315672573345,987,9,Moderate,0,High
CUST_00293,62,Female,Unemployed,$50K–$100K,3,Single,High School,North,745.3798162549056,5266.284093504006,82.16667622902916,45.909629765877476,18,No,Postpaid,2,1,Voice Plan,Morning,155,9,Credit Card,On Time,458.1683839096092,847,8,Moderate,5,Medium
CUST_00294,49,Female,Professional,$50K–$100K,1,Single,Masters,South,396.8798405172752,13007.780168098816,155.96686898054756,12.265924987935367,33,No,Prepaid,2,4,Voice Plan,Afternoon,115,0,Credit Card,Late by <5 Days,74.2537574908394,487,2,Moderate,6,Low
CUST_00295,57,Female,Retired,<$50K,3,Single,PhD,North,399.0604358650832,7805.461049318346,35.45857779823377,36.860286181515065,28,No,Prepaid,4,8,Data-Only Plan,Morning,75,4,Net Banking,Late by >5 Days,413.3197722274441,350,2,Low,7,High
CUST_00296,40,Female,Unemployed,$50K–$100K,2,Married,Masters,North,805.040422867047,12622.888043214392,190.48756424243743,3.046166451432287,7,No,Family Plan,3,10,Voice Plan,Afternoon,165,2,Debit Card,On Time,392.6842645775146,286,4,Moderate,4,High
CUST_00297,58,Female,Student,<$50K,5,Divorced,Bachelors,West,792.0520237088133,15005.031661037481,151.81112797139775,3.4987677155361814,7,No,Corporate Plan,1,6,Data-Only Plan,Night,220,4,Debit Card,Late by >5 Days,221.47160597653982,806,3,High,1,High
CUST_00298,47,Male,Professional,$50K–$100K,4,Married,High School,East,435.98206991794956,17548.975565377885,49.00880123312632,12.66888092675608,35,No,Postpaid,1,10,Voice Plan,Afternoon,45,0,Net Banking,Late by <5 Days,266.00935770355966,502,5,Low,6,Low
CUST_00299,46,Male,Student,<$50K,3,Single,PhD,West,873.3426211670323,17026.297438287504,18.18291745319163,44.192136463679354,2,No,Corporate Plan,2,1,Voice-Data Plan,Night,251,5,UPI,Late by >5 Days,244.94616002926972,264,3,Low,1,Low
CUST_00300,23,Male,Unemployed,>$100K,2,Single,PhD,North,693.6984529523322,15368.005256867624,57.091628636743444,49.76343734402327,2,No,Postpaid,0,10,Data-Only Plan,Night,39,2,UPI,Late by >5 Days,64.76094685018325,631,3,High,4,Medium
CUST_00301,29,Male,Retired,$50K–$100K,4,Divorced,High School,East,845.1444518263897,7979.99108664273,88.80182847630093,33.461850482597505,22,No,Family Plan,3,2,Voice Plan,Night,232,1,UPI,Late by <5 Days,54.99745302336356,205,0,Moderate,6,High
CUST_00302,30,Male,Retired,$50K–$100K,5,Married,High School,South,830.7576595803536,10204.852064366498,15.30128782405754,38.89526059195974,4,No,Postpaid,3,7,Voice Plan,Evening,349,8,Net Banking,Late by >5 Days,77.69065628896394,319,7,Low,9,Medium
CUST_00303,62,Male,Student,<$50K,5,Single,Masters,North,470.76118398753385,5212.790458722682,180.28696335906713,30.960922509884462,32,No,Corporate Plan,0,5,Voice Plan,Evening,80,8,Net Banking,On Time,387.2854747275718,412,7,Moderate,9,Low
CUST_00304,26,Female,Unemployed,$50K–$100K,4,Divorced,Bachelors,West,251.99642891920055,3160.705030445458,24.736894552659823,24.90163530936813,30,Yes,Postpaid,4,9,Voice-Data Plan,Afternoon,60,2,UPI,Late by <5 Days,122.12086372835945,651,6,Low,4,Medium
CUST_00305,61,Male,Unemployed,$50K–$100K,1,Single,PhD,East,62.522116482590484,6603.3243098718285,152.8928889754965,9.887015749303712,21,No,Prepaid,3,4,Data-Only Plan,Evening,27,7,UPI,On Time,298.5543293043957,288,0,High,4,High
CUST_00306,34,Male,Student,<$50K,4,Married,PhD,East,978.2460911312902,8372.69853635967,138.11242278880627,3.9224318065936297,28,No,Prepaid,4,3,Voice Plan,Morning,329,6,Credit Card,Late by >5 Days,65.08821900671974,66,4,Low,2,High
CUST_00307,38,Female,Retired,$50K–$100K,4,Married,Bachelors,East,881.1887361263318,15900.719613531817,26.78193084511936,17.97512466959558,10,No,Postpaid,2,10,Voice-Data Plan,Afternoon,331,4,UPI,Late by >5 Days,31.71835462054773,115,0,Low,3,High
CUST_00308,50,Male,Professional,<$50K,5,Single,Bachelors,North,349.00657370224434,3543.2154034103564,37.95145089414586,59.05373432350242,22,No,Corporate Plan,4,1,Voice Plan,Afternoon,181,2,Debit Card,Late by >5 Days,445.3702393218483,544,2,Moderate,5,Low
CUST_00309,51,Male,Student,$50K–$100K,3,Married,Bachelors,East,407.54618672913784,15061.433778924858,171.63161200525536,34.01490784647223,37,No,Family Plan,2,6,Voice Plan,Morning,66,4,UPI,Late by >5 Days,313.16225900748964,964,2,High,6,Medium
CUST_00310,57,Male,Student,<$50K,5,Single,High School,North,638.0152353160368,10438.439325717816,163.3120647712438,51.683825915837524,31,No,Corporate Plan,2,7,Voice Plan,Afternoon,286,1,UPI,On Time,249.08631602365284,728,3,Moderate,2,Low
